"","week","time","tree","plot","site","species","water_potential","lwc_mean","lma_g_cm2","lwa_g_cm2_new","ldmc","alas_cm2_per_mm2","lwa_g_cm2","swc_per_dry_g_mean","rwc","date_wp","week_alas_link","time_season","lwc"
"124",29,"md","2009","Hobbiton","LL","blue oak",-3.95,0.579160186625195,0.0164839709380932,0.0102731137213896,0.347486336871906,17.6755579539276,0.00954685968483035,0.663493217356579,87.2895413961616,2022-07-19,29,"after leafout",0.579160186625195
"125",33,"md","2009","Hobbiton","LL","blue oak",-4.0635,0.591337719298246,0.012904196012121,0.00976581680406479,0.425372376237193,14.4915342515229,0.00763073783918512,0.819790817654682,72.3273761775545,2022-08-18,37,"after leafout",0.591337719298246
"126",33,"md","2009","Hobbiton","LL","blue oak",-4.0635,0.591337719298246,0.012904196012121,0.00976581680406479,0.51225330130473,14.4915342515229,0.00763073783918512,0.564541555490703,104.746535227907,2022-08-18,37,"after leafout",0.591337719298246
"127",33,"pd","2009","Hobbiton","LL","blue oak",-2.851,0.650943396226415,0.012904196012121,0.00975856256962634,0.51225330130473,14.4915342515229,0.00839990117770137,0.564541555490703,115.304779585377,2022-08-18,37,"after leafout",0.650943396226415
"128",33,"pd","2009","Hobbiton","LL","blue oak",-2.851,0.650943396226415,0.012904196012121,0.00975856256962634,0.425372376237193,14.4915342515229,0.00839990117770137,0.819790817654682,79.6178331817476,2022-08-18,37,"after leafout",0.650943396226415
"129",37,"md","2009","Hobbiton","LL","blue oak",NA,0.503884372177055,0.012904196012121,0.00788220239290622,0.425372376237193,14.4915342515229,0.00650222270601722,0.819790817654682,61.6308301450657,2022-09-15,37,"after leafout",0.503884372177055
"130",37,"md","2009","Hobbiton","LL","blue oak",NA,0.503884372177055,0.012904196012121,0.00788220239290622,0.51225330130473,14.4915342515229,0.00650222270601722,0.564541555490703,89.2554971863985,2022-09-15,37,"after leafout",0.503884372177055
"131",12,"pd","2010","Weathertop","LL","blue oak",-1.4875,2.30232558139535,NA,0.00232994390816053,NA,NA,NA,NA,NA,2022-03-25,13,"before leafout",2.30232558139535
"132",12,"md","2010","Weathertop","LL","blue oak",-1.96,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-25,13,"before leafout",NA
"133",14,"pd","2010","Weathertop","LL","blue oak",-0.504333333333333,1.0905132192846,NA,0.0143415013057853,NA,NA,NA,NA,NA,2022-03-30,13,"before leafout",1.0905132192846
"134",15,"pd","2010","Weathertop","LL","blue oak",-1.34525,0.827448383174087,NA,0.0115425137541224,NA,NA,NA,1.33989186686421,63.4218914731501,2022-04-11,14,"before leafout",0.827448383174087
"135",15,"pd","2010","Weathertop","LL","blue oak",-1.34525,0.827448383174087,NA,0.0115425137541224,NA,NA,NA,0.975900689834698,84.788174841258,2022-04-11,14,"before leafout",0.827448383174087
"136",15,"md","2010","Weathertop","LL","blue oak",-2.616,0.778375411599256,NA,0.0110187926162743,NA,NA,NA,0.975900689834698,79.7596947831956,2022-04-13,14,"before leafout",0.778375411599256
"137",15,"md","2010","Weathertop","LL","blue oak",-2.616,0.778375411599256,NA,0.0110187926162743,NA,NA,NA,1.33989186686421,59.6605684217409,2022-04-13,14,"before leafout",0.778375411599256
"138",19,"md","2010","Weathertop","LL","blue oak",-2.285,0.868336405363403,0.0148716760802981,0.0133071934437663,NA,16.8182742498396,0.0129136177492949,NA,NA,2022-05-09,21,"after leafout",0.868336405363403
"139",19,"pd","2010","Weathertop","LL","blue oak",-1.49625,0.9536631183469,0.0148716760802981,0.013890122923632,NA,16.8182742498396,0.0141825689857821,NA,NA,2022-05-09,21,"after leafout",0.9536631183469
"140",21,"md","2010","Weathertop","LL","blue oak",-3.56833333333333,0.752,0.0148716760802981,0.0164420999226039,0.366643955168879,16.8182742498396,0.0111835004123841,1.02667616363104,73.2460756993136,2022-05-23,21,"after leafout",0.752
"141",21,"md","2010","Weathertop","LL","blue oak",-3.56833333333333,0.752,0.0148716760802981,0.0164420999226039,0.354693153482358,16.8182742498396,0.0111835004123841,1.09557467420783,70.048230695733,2022-05-23,21,"after leafout",0.752
"142",21,"pd","2010","Weathertop","LL","blue oak",-1.486,0.812080536912752,0.0148716760802981,NA,0.354693153482358,16.8182742498396,0.012076998696081,1.09557467420783,75.6446872249723,2022-05-23,21,"after leafout",0.812080536912752
"143",21,"pd","2010","Weathertop","LL","blue oak",-1.486,0.812080536912752,0.0148716760802981,NA,0.366643955168879,16.8182742498396,0.012076998696081,1.02667616363104,79.0980219157588,2022-05-23,21,"after leafout",0.812080536912752
"144",29,"md","2010","Weathertop","LL","blue oak",-3.73333333333333,0.604578313253012,0.0180010460234962,0.0106572261228279,0.420316971993626,14.2191040042694,0.0108830420416752,0.75681231740345,79.8848405807217,2022-07-19,29,"after leafout",0.604578313253012
"145",29,"md","2010","Weathertop","LL","blue oak",-3.73333333333333,0.604578313253012,0.0180010460234962,0.0106572261228279,0.425126015117171,14.2191040042694,0.0108830420416752,0.742043742294872,81.4747539522765,2022-07-19,29,"after leafout",0.604578313253012
"146",29,"pd","2010","Weathertop","LL","blue oak",-3.45,0.684691848906561,0.0180010460234962,0.0114718406533353,0.420316971993626,14.2191040042694,0.0123251694840797,0.75681231740345,90.4704948851351,2022-07-19,29,"after leafout",0.684691848906561
"147",29,"pd","2010","Weathertop","LL","blue oak",-3.45,0.684691848906561,0.0180010460234962,0.0114718406533353,0.425126015117171,14.2191040042694,0.0123251694840797,0.742043742294872,92.2710899480207,2022-07-19,29,"after leafout",0.684691848906561
"148",33,"md","2010","Weathertop","LL","blue oak",-4.2655,0.678798441664958,0.0136868180021149,0.0114486379288434,0.228128163991498,7.32949608718759,0.00929059073118746,0.987866497472802,68.7336451196938,2022-08-18,37,"after leafout",0.678798441664958
"149",33,"md","2010","Weathertop","LL","blue oak",-4.2655,0.678798441664958,0.0136868180021149,0.0114486379288434,0.234305297869716,7.32949608718759,0.00929059073118746,0.95391049875496,71.1595524476272,2022-08-18,37,"after leafout",0.678798441664958
"150",33,"pd","2010","Weathertop","LL","blue oak",-3.06166666666667,0.698709507505926,0.0136868180021149,0.0104198664927113,0.228128163991498,7.32949608718759,0.00956310986558092,0.987866497472802,70.7497960850837,2022-08-18,37,"after leafout",0.698709507505926
"151",33,"pd","2010","Weathertop","LL","blue oak",-3.06166666666667,0.698709507505926,0.0136868180021149,0.0104198664927113,0.234305297869716,7.32949608718759,0.00956310986558092,0.95391049875496,73.2468620921857,2022-08-18,37,"after leafout",0.698709507505926
"152",14,"pd","2011","Weathertop","LL","blue oak",-0.856333333333333,0.973965002134016,NA,0.0133794722000944,NA,NA,NA,1.07847016155621,90.3098701153312,2022-04-04,14,"before leafout",0.973965002134016
"153",14,"pd","2011","Weathertop","LL","blue oak",-0.856333333333333,0.973965002134016,NA,0.0133794722000944,NA,NA,NA,1.38587233994804,70.9005522531703,2022-04-04,14,"before leafout",0.973965002134016
"154",14,"md","2011","Weathertop","LL","blue oak",-3.15,0.853571428571429,NA,0.00737354941403407,NA,NA,NA,1.07847016155621,79.1465039088094,2022-04-06,14,"before leafout",0.853571428571429
"155",14,"md","2011","Weathertop","LL","blue oak",-3.15,0.853571428571429,NA,0.00737354941403407,NA,NA,NA,1.38587233994804,62.1364068941304,2022-04-06,14,"before leafout",0.853571428571429
"156",15,"pd","2011","Weathertop","LL","blue oak",-1.45,0.814214454212858,NA,0.011152085852388,NA,NA,NA,1.07847016155621,75.4971702729322,2022-04-11,14,"before leafout",0.814214454212858
"157",15,"pd","2011","Weathertop","LL","blue oak",-1.45,0.814214454212858,NA,0.011152085852388,NA,NA,NA,1.38587233994804,59.271384833869,2022-04-11,14,"before leafout",0.814214454212858
"158",15,"md","2011","Weathertop","LL","blue oak",-1.78133333333333,0.798128574743812,NA,0.011135036487755,NA,NA,NA,1.38587233994804,58.1004005219743,2022-04-13,14,"before leafout",0.798128574743812
"159",15,"md","2011","Weathertop","LL","blue oak",-1.78133333333333,0.798128574743812,NA,0.011135036487755,NA,NA,NA,1.07847016155621,74.0056241882602,2022-04-13,14,"before leafout",0.798128574743812
"160",17,"md","2011","Weathertop","LL","blue oak",-1.695,0.770461251747166,0.0154319404383076,0.0109022440008263,NA,22.5503584650802,0.0118897121469862,NA,NA,2022-04-25,17,"before leafout",0.770461251747166
"161",17,"pd","2011","Weathertop","LL","blue oak",-1.253,0.843921008803236,0.0154319404383076,0.0116047125571203,NA,22.5503584650802,0.013023338742488,NA,NA,2022-04-25,17,"before leafout",0.843921008803236
"162",19,"md","2011","Weathertop","LL","blue oak",-2.3015,0.837218188765762,0.0158204740685042,0.0121268881247593,NA,17.8038145117484,0.0132451886450488,NA,NA,2022-05-09,21,"after leafout",0.837218188765762
"163",19,"pd","2011","Weathertop","LL","blue oak",-1.583,0.884253028263795,0.0158204740685042,0.0129120780346674,NA,17.8038145117484,0.0139893021036436,NA,NA,2022-05-09,21,"after leafout",0.884253028263795
"164",21,"pd","2011","Weathertop","LL","blue oak",-1.728,0.793785310734463,0.0158204740685042,0.0118307924798715,0.238827960151139,17.8038145117484,0.0125580599244341,0.924263186841599,85.8830387313156,2022-05-23,21,"after leafout",0.793785310734463
"165",21,"pd","2011","Weathertop","LL","blue oak",-1.728,0.793785310734463,0.0158204740685042,0.0118307924798715,0.214272066919074,17.8038145117484,0.0125580599244341,1.07256962987202,74.8186672123494,2022-05-23,21,"after leafout",0.793785310734463
"166",21,"md","2011","Weathertop","LL","blue oak",-2.22,NA,0.0158204740685042,NA,0.214272066919074,17.8038145117484,NA,1.07256962987202,NA,2022-05-23,21,"after leafout",NA
"167",21,"md","2011","Weathertop","LL","blue oak",-2.22,NA,0.0158204740685042,NA,0.238827960151139,17.8038145117484,NA,0.924263186841599,NA,2022-05-23,21,"after leafout",NA
"168",29,"md","2011","Weathertop","LL","blue oak",-4.875,0.562850971922246,0.0168278965767232,0.00986579210167626,0.355784212461266,17.0763502290687,0.00947159794361567,0.679009668967045,82.8929244525329,2022-07-19,29,"after leafout",0.562850971922246
"169",29,"md","2011","Weathertop","LL","blue oak",-4.875,0.562850971922246,0.0168278965767232,0.00986579210167626,0.282237084827214,17.0763502290687,0.00947159794361567,0.953670186023128,59.0194576879219,2022-07-19,29,"after leafout",0.562850971922246
"170",29,"pd","2011","Weathertop","LL","blue oak",-4.15,0.61679273827534,0.0168278965767232,0.0103204127436062,0.355784212461266,17.0763502290687,0.0103793244089713,0.679009668967045,90.8371068137582,2022-07-19,29,"after leafout",0.61679273827534
"171",29,"pd","2011","Weathertop","LL","blue oak",-4.15,0.61679273827534,0.0168278965767232,0.0103204127436062,0.282237084827214,17.0763502290687,0.0103793244089713,0.953670186023128,64.675686344711,2022-07-19,29,"after leafout",0.61679273827534
"172",33,"md","2011","Weathertop","LL","blue oak",-4.2785,0.545520231213873,0.0139940457542327,0.0103029699180742,NA,13.3829452434985,0.00763403507546652,NA,NA,2022-08-18,37,"after leafout",0.545520231213873
"173",33,"pd","2011","Weathertop","LL","blue oak",-3.60766666666667,0.552907186710004,0.0139940457542327,0.00924676517514072,NA,13.3829452434985,0.00773740846866386,NA,NA,2022-08-18,37,"after leafout",0.552907186710004
"174",37,"pd","2011","Weathertop","LL","blue oak",-1.57,0.637793340705246,0.0139940457542327,0.0104067672214117,NA,13.3829452434985,0.00892530919157412,NA,NA,2022-09-15,37,"after leafout",0.637793340705246
"175",37,"md","2011","Weathertop","LL","blue oak",-3.836,0.566715086117452,0.0139940457542327,0.0098649990591948,NA,13.3829452434985,0.00793063684474153,NA,NA,2022-09-15,37,"after leafout",0.566715086117452
"176",14,"md","2013","Low","Cucu Mesa","blue oak",-1.6,1.29703712607908,0.00880677644521445,NA,0.100992830996765,27.6998990973437,0.0114227160105219,1.5783676703645,85.7359876364544,2022-04-04,14,"before leafout",1.29703712607908
"177",14,"md","2013","Low","Cucu Mesa","blue oak",-1.6,1.29703712607908,0.00880677644521445,NA,0.0958024982386946,27.6998990973437,0.0114227160105219,1.61077611599235,80.5224969092714,2022-04-04,14,"before leafout",1.29703712607908
"178",14,"pd","2013","Low","Cucu Mesa","blue oak",-0.7244,1.56633183235192,0.00880677644521445,0.0231320084919956,0.0958024982386946,27.6998990973437,0.0137943342865465,1.61077611599235,97.2408172391522,2022-04-04,14,"before leafout",1.56633183235192
"179",14,"pd","2013","Low","Cucu Mesa","blue oak",-0.7244,1.56633183235192,0.00880677644521445,0.0231320084919956,0.100992830996765,27.6998990973437,0.0137943342865465,1.5783676703645,103.536748419121,2022-04-04,14,"before leafout",1.56633183235192
"180",15,"md","2013","Low","Cucu Mesa","blue oak",-1.1585,1.16748730107117,0.00880677644521445,0.0143030447601788,0.0958024982386946,27.6998990973437,0.0102817996631606,1.61077611599235,72.4798008491128,2022-04-13,14,"before leafout",1.16748730107117
"181",15,"md","2013","Low","Cucu Mesa","blue oak",-1.1585,1.16748730107117,0.00880677644521445,0.0143030447601788,0.100992830996765,27.6998990973437,0.0102817996631606,1.5783676703645,77.1725610607179,2022-04-13,14,"before leafout",1.16748730107117
"182",17,"md","2013","Low","Cucu Mesa","blue oak",-2.29,1.06927374301676,NA,0.0137803271964447,NA,NA,NA,NA,NA,2022-04-25,17,"before leafout",1.06927374301676
"183",17,"pd","2013","Low","Cucu Mesa","blue oak",-1.198,1.22927689594356,NA,0.0132812207382921,NA,NA,NA,NA,NA,2022-04-25,17,"before leafout",1.22927689594356
"184",19,"md","2013","Low","Cucu Mesa","blue oak",-2.11233333333333,0.969058295964126,NA,0.0136668785317434,NA,NA,NA,0.975333793791738,99.3565794738625,2022-05-09,21,"after leafout",0.969058295964126
"185",19,"md","2013","Low","Cucu Mesa","blue oak",-2.11233333333333,0.969058295964126,NA,0.0136668785317434,NA,NA,NA,1.231187051359,79.8324667955179,2022-05-09,21,"after leafout",0.969058295964126
"186",21,"pd","2013","Low","Cucu Mesa","blue oak",-2.104,0.85792349726776,NA,NA,NA,NA,NA,1.06503838949271,80.5532932645176,2022-05-23,21,"after leafout",0.85792349726776
"187",21,"pd","2013","Low","Cucu Mesa","blue oak",-2.104,0.85792349726776,NA,NA,NA,NA,NA,1.1626990177227,75.5768080283429,2022-05-23,21,"after leafout",0.85792349726776
"188",29,"md","2013","Low","Cucu Mesa","blue oak",-3.96666666666667,0.597010869565217,0.0171823901325312,0.00996894539651957,NA,10.8280993826736,0.0102580736742313,NA,NA,2022-07-19,29,"after leafout",0.597010869565217
"189",37,"md","2013","Low","Cucu Mesa","blue oak",-3.63933333333333,0.61648946092147,0.0151647287980596,0.00986127858936275,0.257503330731405,30.1482356156983,0.00934889548173605,0.879501357218554,70.3362832457976,2022-09-15,37,"after leafout",0.61648946092147
"190",37,"md","2013","Low","Cucu Mesa","blue oak",-3.63933333333333,0.61648946092147,0.0151647287980596,0.00986127858936275,0.233667632660136,30.1482356156983,0.00934889548173605,0.997758431079471,61.7874469128256,2022-09-15,37,"after leafout",0.61648946092147
"191",37,"pd","2013","Low","Cucu Mesa","blue oak",-2.0305,0.718999704054454,0.0151647287980596,0.0117751360501982,0.257503330731405,30.1482356156983,0.0109034355178709,0.879501357218554,82.0318432734094,2022-09-15,37,"after leafout",0.718999704054454
"192",37,"pd","2013","Low","Cucu Mesa","blue oak",-2.0305,0.718999704054454,0.0151647287980596,0.0117751360501982,0.233667632660136,30.1482356156983,0.0109034355178709,0.997758431079471,72.0615012269624,2022-09-15,37,"after leafout",0.718999704054454
"193",14,"md","2014","Low","Cucu Mesa","blue oak",-2.46666666666667,1.28807692307692,0.0115526535158508,NA,NA,29.411027415404,0.0148807063940709,NA,NA,2022-04-04,14,"before leafout",1.28807692307692
"194",14,"pd","2014","Low","Cucu Mesa","blue oak",-0.787,1.3767539498398,0.0115526535158508,0.0186995124064384,NA,29.411027415404,0.0159051613590782,NA,NA,2022-04-04,14,"before leafout",1.3767539498398
"195",14,"pd","2015","Low","Cucu Mesa","blue oak",-0.617666666666667,1.24515269025691,0.0149738204619589,0.018253673017173,NA,26.5081741560983,0.0186446928316321,NA,NA,2022-04-04,14,"before leafout",1.24515269025691
"196",15,"md","2015","Low","Cucu Mesa","blue oak",-1.795,0.891435576186348,0.0149738204619589,0.0127924135431313,NA,26.5081741560983,0.0133481962712173,NA,NA,2022-04-13,14,"before leafout",0.891435576186348
"197",17,"md","2015","Low","Cucu Mesa","blue oak",-2.731,0.9836867862969,0.0150975322146832,0.0133707885257285,NA,19.0218129161311,0.0148512429452757,NA,NA,2022-04-25,17,"before leafout",0.9836867862969
"198",19,"md","2015","Low","Cucu Mesa","blue oak",-2.5325,0.909528636594019,NA,0.0140298503145145,NA,NA,NA,1.16932872188646,78.3599037453431,2022-05-09,21,"after leafout",0.909528636594019
"199",19,"md","2015","Low","Cucu Mesa","blue oak",-2.5325,0.909528636594019,NA,0.0140298503145145,NA,NA,NA,0.952378693905408,95.5007333127462,2022-05-09,21,"after leafout",0.909528636594019
"200",21,"md","2015","Low","Cucu Mesa","blue oak",-3.1685,0.714285714285714,NA,0.0126531462405942,NA,NA,NA,1.06533626522795,67.047911312104,2022-05-23,21,"after leafout",0.714285714285714
"201",21,"md","2015","Low","Cucu Mesa","blue oak",-3.1685,0.714285714285714,NA,0.0126531462405942,NA,NA,NA,0.848658341249233,84.1664636482897,2022-05-23,21,"after leafout",0.714285714285714
"202",21,"pd","2015","Low","Cucu Mesa","blue oak",-1.982,0.902601902601903,NA,0.0154992260954975,NA,NA,NA,0.848658341249233,106.356334313908,2022-05-23,21,"after leafout",0.902601902601903
"203",21,"pd","2015","Low","Cucu Mesa","blue oak",-1.982,0.902601902601903,NA,0.0154992260954975,NA,NA,NA,1.06533626522795,84.7246012421043,2022-05-23,21,"after leafout",0.902601902601903
"204",29,"md","2015","Low","Cucu Mesa","blue oak",-4.75,0.611616161616162,0.0176631956279861,0.0107075111798331,NA,16.1451026295127,0.0108030959118642,NA,NA,2022-07-19,29,"after leafout",0.611616161616162
"205",29,"pd","2015","Low","Cucu Mesa","blue oak",-3.75,0.620666666666666,0.0176631956279861,0.0113588990408456,NA,16.1451026295127,0.0109629567531033,NA,NA,2022-07-19,29,"after leafout",0.620666666666666
"206",37,"md","2015","Low","Cucu Mesa","blue oak",-4.4435,0.702747989276139,0.0147419700314811,0.0113831349695178,0.215780351149017,26.2377849943649,0.0103598897975924,0.874059313298696,80.4004921158006,2022-09-15,37,"after leafout",0.702747989276139
